Unnamed: 0,px,py,longitude,latitude,a_depth,b_slope,c_slope_aspect,eastward_georef_1.0.0,northward_georef_1.0.0,temperature,oxygen,nitrate,phosphate,salinity
42,0,42,-159.99583333335,74.39145470689346,-506.0,0.4684280753135681,115.29886627197266,-0.006000000052154064,-0.005000000353902578,0.5819210071046437,6.8165831256273055,13.119369406935991,0.9000499338783339,34.847292027955326
43,0,43,-159.99583333335,74.25801712054925,-799.0,0.9076085090637208,295.94091796875,-0.0070000002160668364,-0.006000000052154064,0.17656788849241434,6.900515604886112,12.908546225595913,0.8992288726185809,34.86661226489045
44,0,44,-159.99583333335,74.12457953420504,-898.0,0.27721187472343445,270.0,-0.016000000759959217,-0.01100000087171793,0.1393516474292668,6.881740176695572,13.223874791132452,0.9173700907734956,34.89152678639913
45,0,45,-159.99583333335,73.99114194786084,-1111.0,6.885144710540772,328.7567443847656,-0.010000000707805157,-0.009000000543892384,-0.09933659304172424,6.839477528710995,13.306054526749172,0.9418046255350228,34.916419969914216
46,0,46,-159.99583333335,73.85770436151664,-2731.0,1.3655329942703247,353.20013427734375,0.0,0.0,-0.3579070251168026,6.542999999999998,14.638,1.046,34.95645294390735
47,0,47,-159.99583333335,73.72426677517244,-2514.0,3.704770803451538,10.16208267211914,0.0,0.0,-0.373907125163884,6.569,14.632,1.046,34.95249240645036
48,0,48,-159.99583333335,73.59082918882822,-2178.0,1.8200342655181885,93.43099975585938,0.0,0.0,-0.3938600872227653,6.6160000000000005,14.515,1.032,34.946445472251185
49,0,49,-159.99583333335,73.45739160248405,-1733.0,1.9144891500473025,19.00765991210937,0.0,0.0,-0.3972142201273278,,,,34.934369944004004
50,0,50,-159.99583333335,73.32395401613984,-1397.0,2.205841302871704,47.12030792236328,0.0,0.0,-0.2725665220781985,6.865,13.504,0.9840000000000002,34.906270921830384
51,0,51,-159.99583333335,73.19051642979562,-380.0,1.279492735862732,60.0625,0.0,0.0,0.7261708920808322,6.760546284120008,12.726459422947553,0.8896219931431912,34.817520454367354
52,0,52,-159.99583333335,73.05707884345142,-225.0,0.7519356012344359,58.21392059326172,0.0,0.0,-0.2587914397358655,6.405352655835714,13.080034852284367,1.1132784419284982,34.41090227535362
53,0,53,-159.99583333335,72.92364125710722,-130.0,0.4915442168712616,57.78192901611328,0.0,0.0,-1.2929935279402271,6.86658499415546,11.393269914772814,1.8491592872080456,32.81716972867672
54,0,54,-159.99583333335,72.79020367076302,-68.0,0.12944313883781433,36.50987243652344,0.0,0.0,-1.1236703093785336,7.003545188634182,9.939526897136265,1.8284370084503727,32.53891878170917
55,0,55,-159.99583333335,72.6567660844188,-58.0,0.0601244792342186,30.82175064086914,0.0,0.0,-1.5923741406654237,6.92811218077046,9.831418639511144,1.8477868073083272,32.62179176105595
56,0,56,-159.99583333335,72.5233284980746,-50.0,0.0,0.0,-0.11800000816583632,0.08800000697374344,-1.2863963996999117,6.943689481870396,9.459040182899203,1.8207413567030128,32.49184922168867
57,0,57,-159.99583333335,72.3898909117304,-51.0,0.1017514243721962,360.0,-0.11800000816583632,0.08800000697374344,-1.1923336216645828,6.966639337353525,9.352014057506349,1.815109936954613,32.50689033976565
58,0,58,-159.99583333335,72.2564533253862,-46.0,0.05916016921401024,31.38201141357422,0.0,0.0,-1.157459788875449,7.155429404400749,8.954738912750754,1.7808085217843543,32.545395542789976
59,0,59,-159.99583333335,72.12301573904199,-44.0,0.061615169048309326,90.0,-0.049000002443790436,-0.1550000011920929,-1.3518679530117428,7.180811146852998,8.620485034356907,1.7717514289382152,32.737188825352284
60,0,60,-159.99583333335,71.9895781526978,-34.0,0.03080801665782928,270.0,-0.032999999821186066,-0.13900001347064972,-1.1892342958134468,7.559575400334422,6.023309709101152,1.5976423438684244,32.51664360075334
